Ml_num,Ml_num,predict,actual,diff,diff_perc
N7355992,N7355992,1555530.5,1550000,5530.5,0.0036
S7331092,S7331092,186414.31,145000,41414.3125,0.2856
S7277314,S7277314,830079.2,839900,-9820.8125,0.0117
N7392332,N7392332,1180667.9,1220000,-39332.125,0.0322
N7385206,N7385206,1477582.9,1380000,97582.875,0.0707
S7295482,S7295482,564617.2,552500,12117.1875,0.0219
N7341768,N7341768,1066524.9,1050000,16524.875,0.0157
N6712006,N6712006,1337172.4,1310000,27172.375,0.0207
E7353802,E7353802,855437.94,880000,-24562.0625,0.0279
C7270600,C7270600,5430915.0,5500000,-69085.0,0.0126
W7313646,W7313646,1272290.5,1250000,22290.5,0.0178
S7369980,S7369980,699729.56,690000,9729.5625,0.0141
E7384914,E7384914,1177651.1,1170000,7651.125,0.0065
E7392646,E7392646,769856.7,789000,-19143.3125,0.0243
W7391890,W7391890,1072765.5,1020500,52265.5,0.0512
E7392228,E7392228,838775.1,835000,3775.125,0.0045
W7296798,W7296798,1657579.1,1680000,-22420.875,0.0133
N7343884,N7343884,1331676.2,1325000,6676.25,0.005
E7328134,E7328134,1463641.1,1410000,53641.125,0.038
W7395568,W7395568,1037599.56,1050000,-12400.4375,0.0118
N7376398,N7376398,1268847.2,1235000,33847.25,0.0274
W7254814,W7254814,2038580.9,2035000,3580.875,0.0018
E7398004,E7398004,1025844.94,1151000,-125155.0625,0.1087
C7211970,C7211970,2452435.2,2299000,153435.25,0.0667
N7264452,N7264452,1663099.9,1650000,13099.875,0.0079
N7281052,N7281052,885272.94,899999,-14726.0625,0.0164
W7247780,W7247780,1864243.6,1825000,39243.625,0.0215
N7028600,N7028600,740866.5,735000,5866.5,0.008
S7359292,S7359292,1172929.0,1125000,47929.0,0.0426
X7291058,X7291058,979343.94,965000,14343.9375,0.0149
E7329810,E7329810,718905.0,722000,-3095.0,0.0043
W7324476,W7324476,1176418.0,1199900,-23482.0,0.0196
C7385790,C7385790,1307291.5,1600000,-292708.5,0.1829
E7204672,E7204672,1588310.9,1600000,-11689.125,0.0073
E7347402,E7347402,1522802.4,1600000,-77197.625,0.0482
E7366344,E7366344,1069544.1,1050000,19544.125,0.0186
E7373242,E7373242,1174317.4,1140000,34317.375,0.0301
E7385912,E7385912,1032389.44,1004000,28389.4375,0.0283
E7395846,E7395846,629613.2,632000,-2386.8125,0.0038
E7261310,E7261310,868909.94,857000,11909.9375,0.0139
N7220806,N7220806,1852393.8,1885000,-32606.25,0.0173
N7387548,N7387548,1233122.9,1250800,-17677.125,0.0141
S7394340,S7394340,653283.75,660000,-6716.25,0.0102
W7246268,W7246268,792787.8,775000,17787.8125,0.023
W7330034,W7330034,882740.75,844500,38240.75,0.0453
W7340238,W7340238,1030365.56,1000000,30365.5625,0.0304
N7221900,N7221900,1480885.8,1520000,-39114.25,0.0257
W7380196,W7380196,991180.56,1005000,-13819.4375,0.0138
W7386238,W7386238,1098426.0,1311000,-212574.0,0.1621
W7389972,W7389972,893000.9,900000,-6999.125,0.0078
E7393258,E7393258,1193993.0,1164000,29993.0,0.0258
S7345650,S7345650,791856.56,765000,26856.5625,0.0351
S7277406,S7277406,259061.75,260000,-938.25,0.0036
N7378156,N7378156,660270.5,665000,-4729.5,0.0071
S7346484,S7346484,624011.4,615000,9011.375,0.0147
N7362088,N7362088,1721195.1,1700000,21195.125,0.0125
S7326656,S7326656,602466.8,553000,49466.8125,0.0895
W7258306,W7258306,1069332.1,1105000,-35667.875,0.0323
S7371044,S7371044,700604.5,700000,604.5,0.0009
S7378118,S7378118,1048244.3,1015000,33244.3125,0.0328
S7380300,S7380300,572282.25,567500,4782.25,0.0084
S7380448,S7380448,603151.25,550000,53151.25,0.0966
W7266256,W7266256,912113.25,815000,97113.25,0.1192
W7278282,W7278282,873327.2,844000,29327.1875,0.0347
N7284404,N7284404,655675.25,640000,15675.25,0.0245
N7322734,N7322734,575086.0,590000,-14914.0,0.0253
C7311656,C7311656,1563307.8,1560000,3307.75,0.0021
N7250950,N7250950,1108560.6,1055000,53560.625,0.0508
C7382716,C7382716,1237701.9,1235000,2701.875,0.0022
W7380202,W7380202,1090876.5,1050000,40876.5,0.0389
W7393692,W7393692,1845368.9,1830000,15368.875,0.0084
E7279724,E7279724,867371.56,860000,7371.5625,0.0086
N7379248,N7379248,1680879.1,1688000,-7120.875,0.0042
W7303070,W7303070,1165684.2,1175000,-9315.75,0.0079
C7330544,C7330544,3206426.8,2975000,231426.75,0.0778
E7288694,E7288694,1183526.0,1180000,3526.0,0.003
N7248362,N7248362,747422.8,736000,11422.8125,0.0155
E7311632,E7311632,869409.56,865000,4409.5625,0.0051
E7333802,E7333802,839131.5,845000,-5868.5,0.0069
E7353952,E7353952,750452.2,710000,40452.1875,0.057
E7356094,E7356094,994823.7,968000,26823.6875,0.0277
E7357142,E7357142,821413.2,798500,22913.1875,0.0287
E7378238,E7378238,1206551.8,1314000,-107448.25,0.0818
W7285890,W7285890,1168323.6,1200000,-31676.375,0.0264
W7385522,W7385522,1438191.2,1449000,-10808.75,0.0075
W7346954,W7346954,1274581.0,1275000,-419.0,0.0003
W7361202,W7361202,982830.5,990000,-7169.5,0.0072
S7329058,S7329058,848747.2,840000,8747.1875,0.0104
W7363754,W7363754,1043134.7,1040000,3134.6875,0.003
W7281736,W7281736,1401931.2,1375000,26931.25,0.0196
S7292778,S7292778,992224.8,875000,117224.8125,0.134
N7391668,N7391668,1284836.2,1325000,-40163.75,0.0303
E7229902,E7229902,651827.5,600000,51827.5,0.0864
W7354510,W7354510,1042810.9,975000,67810.875,0.0695
E7282796,E7282796,1052676.2,1025000,27676.25,0.027
W7377568,W7377568,990421.94,1316000,-325578.0625,0.2474
W7293772,W7293772,1615367.1,1585000,30367.125,0.0192
N7302570,N7302570,1298656.9,1300000,-1343.125,0.001
X7381018,X7381018,1507870.6,1350000,157870.625,0.1169
W7373366,W7373366,3169056.2,2900888,268168.25,0.0924
W7344494,W7344494,1462944.6,1470000,-7055.375,0.0048
N7292854,N7292854,3488890.8,3300000,188890.75,0.0572
C7241590,C7241590,2651081.0,2587500,63581.0,0.0246
W7355030,W7355030,1084315.9,1090000,-5684.125,0.0052
C7337948,C7337948,3131878.2,2950000,181878.25,0.0617
W7259814,W7259814,1247596.9,1250000,-2403.125,0.0019
W7392414,W7392414,951673.7,995000,-43326.3125,0.0435
N7383640,N7383640,3051808.2,3030000,21808.25,0.0072
E7387368,E7387368,858019.9,860000,-1980.125,0.0023
X7379760,X7379760,1011971.44,1170000,-158028.5625,0.1351
X6765842,X6765842,711463.8,700000,11463.8125,0.0164
W7385526,W7385526,1380553.1,1430800,-50246.875,0.0351
W7384586,W7384586,1531193.6,1535000,-3806.375,0.0025
W7383520,W7383520,1108412.0,1100000,8412.0,0.0076
W7376844,W7376844,965707.56,983000,-17292.4375,0.0176
W7371718,W7371718,1503778.6,1525000,-21221.375,0.0139
W7300322,W7300322,859802.6,833000,26802.625,0.0322
N7376724,N7376724,1104581.2,1050000,54581.25,0.052
N7388836,N7388836,1761916.9,1800000,-38083.125,0.0212
N7375748,N7375748,1419085.4,1400000,19085.375,0.0136
W7337834,W7337834,1370363.1,1350000,20363.125,0.0151
W7332792,W7332792,827400.8,815000,12400.8125,0.0152
W7316410,W7316410,983799.25,900000,83799.25,0.0931
W7312556,W7312556,1169355.9,1200000,-30644.125,0.0255
W7305882,W7305882,1174572.8,1175000,-427.25,0.0004
W7303344,W7303344,1369928.0,1150000,219928.0,0.1912
W7303090,W7303090,984261.5,990000,-5738.5,0.0058
W7296724,W7296724,1080408.1,999000,81408.125,0.0815
W7213914,W7213914,1485905.4,1400000,85905.375,0.0614
W7205304,W7205304,1659283.1,1630000,29283.125,0.018
W7202560,W7202560,950471.7,940000,10471.6875,0.0111
W7064734,W7064734,864422.94,800000,64422.9375,0.0805
S7365360,S7365360,901285.56,875000,26285.5625,0.03
N7376670,N7376670,1075104.1,1075000,104.125,0.0001
N7364648,N7364648,905107.44,930000,-24892.5625,0.0268
W7353344,W7353344,1342130.9,1360000,-17869.125,0.0131
N7328740,N7328740,771054.7,750000,21054.6875,0.0281
N7293610,N7293610,935245.5,925000,10245.5,0.0111
N7217212,N7217212,1204047.5,1170000,34047.5,0.0291
N7027618,N7027618,1351863.4,1290000,61863.375,0.048
E7365028,E7365028,1141057.9,1185000,-43942.125,0.0371
E7336266,E7336266,987934.5,950000,37934.5,0.0399
E7295992,E7295992,1029796.0,1030000,-204.0,0.0002
E7276922,E7276922,788614.44,815000,-26385.5625,0.0324
E7267422,E7267422,1294605.9,1295000,-394.125,0.0003
C7388220,C7388220,1215215.1,1278000,-62784.875,0.0491
C7336102,C7336102,3401841.8,3400000,1841.75,0.0005
C7297200,C7297200,2123102.2,2030000,93102.25,0.0459
W7238844,W7238844,1081647.8,1025000,56647.75,0.0553
N7376098,N7376098,793733.94,785000,8733.9375,0.0111
W7344904,W7344904,981840.7,960000,21840.6875,0.0228
C7373864,C7373864,1273816.5,1200000,73816.5,0.0615
W7355752,W7355752,965472.4,940000,25472.375,0.0271
W7382852,W7382852,735444.56,730100,5344.5625,0.0073
W7369450,W7369450,808943.94,850000,-41056.0625,0.0483
N7368084,N7368084,1296918.4,1175000,121918.375,0.1038
E7356382,E7356382,968961.94,951000,17961.9375,0.0189
C7386980,C7386980,1628066.8,1600000,28066.75,0.0175
C7285710,C7285710,1330590.4,1300000,30590.375,0.0235
X7266840,X7266840,787340.8,799900,-12559.1875,0.0157
W7382090,W7382090,1758008.6,1720000,38008.625,0.0221
W7354910,W7354910,1438990.8,1560000,-121009.25,0.0776
W7349242,W7349242,646683.75,631500,15183.75,0.024
W7217652,W7217652,1162035.1,1150000,12035.125,0.0105
E7387884,E7387884,906594.9,1065000,-158405.125,0.1487
E7003770,E7003770,680930.2,635000,45930.1875,0.0723
X7335204,X7335204,2129149.0,2050000,79149.0,0.0386
W7387294,W7387294,896286.5,930000,-33713.5,0.0363
E7057928,E7057928,1047954.94,957000,90954.9375,0.095
W7333038,W7333038,1414768.2,1341000,73768.25,0.055
N7046878,N7046878,750807.44,759000,-8192.5625,0.0108
W7384386,W7384386,1993595.2,1985000,8595.25,0.0043
W7303946,W7303946,974383.44,950000,24383.4375,0.0257
W7375352,W7375352,904613.5,935000,-30386.5,0.0325
E7287636,E7287636,826399.56,830000,-3600.4375,0.0043
E7372638,E7372638,981197.9,975000,6197.875,0.0064
E7382252,E7382252,1000172.25,999999,173.25,0.0002
W7387654,W7387654,793560.1,799000,-5439.875,0.0068
N7394418,N7394418,1549073.2,1580000,-30926.75,0.0196
S7302548,S7302548,371622.22,360000,11622.21875,0.0323
S7339026,S7339026,847972.8,840000,7972.8125,0.0095
W6725746,W6725746,6186043.0,5630000,556043.0,0.0988
S7265596,S7265596,928470.56,902000,26470.5625,0.0293
S7379574,S7379574,635404.4,633990,1414.375,0.0022
E7377686,E7377686,706503.25,725000,-18496.75,0.0255
E7284992,E7284992,822068.44,790000,32068.4375,0.0406
E7288208,E7288208,846962.4,810000,36962.375,0.0456
E7368428,E7368428,582951.2,575000,7951.1875,0.0138
E7375516,E7375516,963419.6,989000,-25580.375,0.0259
N7201604,N7201604,1479749.8,1425000,54749.75,0.0384
N7058412,N7058412,1177931.2,1132000,45931.25,0.0406
N7236988,N7236988,913130.8,875000,38130.8125,0.0436
N7255458,N7255458,1671554.2,1650000,21554.25,0.0131
N7277972,N7277972,1247610.2,1265000,-17389.75,0.0137
N7290698,N7290698,1072107.4,1100000,-27892.625,0.0254
N7336096,N7336096,979549.94,1090000,-110450.0625,0.1013
C7290400,C7290400,2193963.5,2000000,193963.5,0.097
X7368802,X7368802,1097533.2,1080000,17533.25,0.0162
W7390282,W7390282,1433799.8,1435000,-1200.25,0.0008
W7321562,W7321562,1139771.6,1139000,771.625,0.0007
W7372110,W7372110,1387818.2,1355000,32818.25,0.0242
N7302248,N7302248,1465159.2,1400000,65159.25,0.0465
C7384190,C7384190,991969.56,965000,26969.5625,0.0279
W7389134,W7389134,1173331.8,1189000,-15668.25,0.0132
W7385354,W7385354,1230881.9,1235000,-4118.125,0.0033
W7383946,W7383946,894825.1,885000,9825.125,0.0111
W7381422,W7381422,989498.2,999000,-9501.8125,0.0095
W7379200,W7379200,915971.4,942000,-26028.625,0.0276
W7372052,W7372052,789357.3,810000,-20642.6875,0.0255
N7369388,N7369388,742710.94,730000,12710.9375,0.0174
W7367774,W7367774,835195.0,812000,23195.0,0.0286
N7352632,N7352632,1870169.9,1880000,-9830.125,0.0052
W7356950,W7356950,1082530.4,1087500,-4969.625,0.0046
N7370166,N7370166,1468645.9,1573000,-104354.125,0.0663
W7377740,W7377740,940921.6,980000,-39078.375,0.0399
W7343344,W7343344,1080272.9,1338000,-257727.125,0.1926
W7330896,W7330896,1389264.0,1380000,9264.0,0.0067
W7204032,W7204032,1517936.6,1525000,-7063.375,0.0046
W7366020,W7366020,1240014.4,1175000,65014.375,0.0553
S7329390,S7329390,1400944.9,1390000,10944.875,0.0079
N7376942,N7376942,1136397.2,1159000,-22602.75,0.0195
S6795506,S6795506,332961.6,325000,7961.59375,0.0245
E7384906,E7384906,926447.75,935000,-8552.25,0.0091
W7321332,W7321332,776190.44,808500,-32309.5625,0.04
N7328128,N7328128,929546.25,920000,9546.25,0.0104
N6638930,N6638930,9694006.0,8550000,1144006.0,0.1338
E7383830,E7383830,887898.4,883500,4398.375,0.005
W7367714,W7367714,734143.8,700000,34143.8125,0.0488
N7374448,N7374448,981042.06,999999,-18956.9375,0.019
W7354950,W7354950,890177.56,861101,29076.5625,0.0338
W7278512,W7278512,1270303.8,1200000,70303.75,0.0586
W7274522,W7274522,840173.3,882000,-41826.6875,0.0474
W7257332,W7257332,1225174.9,1185000,40174.875,0.0339
W6794174,W6794174,980511.94,965000,15511.9375,0.0161
S7386270,S7386270,647959.44,620000,27959.4375,0.0451
S7375526,S7375526,583554.3,575000,8554.3125,0.0149
S7374502,S7374502,741582.06,735000,6582.0625,0.009
S7292878,S7292878,673121.06,665000,8121.0625,0.0122
S7268426,S7268426,746493.8,700000,46493.8125,0.0664
S7228486,S7228486,936711.3,895000,41711.3125,0.0466
S7043444,S7043444,2892636.2,2700000,192636.25,0.0713
W7365386,W7365386,739323.2,750000,-10676.8125,0.0142
W7245562,W7245562,1143046.9,1150000,-6953.125,0.006
W7336828,W7336828,734871.3,730000,4871.3125,0.0067
W7381140,W7381140,843045.75,830000,13045.75,0.0157
E7332922,E7332922,968941.1,940000,28941.125,0.0308
E7321050,E7321050,638718.25,620000,18718.25,0.0302
E7308034,E7308034,803070.6,823500,-20429.375,0.0248
E7214644,E7214644,688427.8,650000,38427.8125,0.0591
C7330560,C7330560,3341455.8,3300000,41455.75,0.0126
W7375860,W7375860,842427.5,888000,-45572.5,0.0513
W7266900,W7266900,1428601.8,1430000,-1398.25,0.001
S7265450,S7265450,690701.44,660000,30701.4375,0.0465
E7342508,E7342508,1268136.4,1295000,-26863.625,0.0207
E7385356,E7385356,774733.1,825000,-50266.875,0.0609
E7356096,E7356096,909141.1,874000,35141.125,0.0402
W7389728,W7389728,700773.56,701000,-226.4375,0.0003
W7320870,W7320870,710989.94,719000,-8010.0625,0.0111
E7357172,E7357172,820887.25,798800,22087.25,0.0277
W7270982,W7270982,1343347.9,1290000,53347.875,0.0414
W6102144,W6102144,2243871.5,2100000,143871.5,0.0685
N7300462,N7300462,7192553.5,6500000,692553.5,0.1065
N7265994,N7265994,1618548.0,1575000,43548.0,0.0276
N7221168,N7221168,1969316.2,1750000,219316.25,0.1253
E7388740,E7388740,980804.8,990000,-9195.1875,0.0093
W7329678,W7329678,1613594.4,1545000,68594.375,0.0444
E7351866,E7351866,1068491.2,997000,71491.25,0.0717
E7253742,E7253742,923605.7,960000,-36394.3125,0.0379
W7379246,W7379246,1393708.9,1380000,13708.875,0.0099
E7280116,E7280116,961423.94,970000,-8576.0625,0.0088
N7228546,N7228546,885629.06,845000,40629.0625,0.0481
E7347624,E7347624,995536.06,985000,10536.0625,0.0107
E7358526,E7358526,1144710.6,1175000,-30289.375,0.0258
E7363368,E7363368,926049.44,940000,-13950.5625,0.0148
N7385010,N7385010,2026483.1,2000000,26483.125,0.0132
E7368438,E7368438,1090127.0,1050000,40127.0,0.0382
W7324926,W7324926,936210.3,850000,86210.3125,0.1014
W7321990,W7321990,985014.56,954000,31014.5625,0.0325
W7298024,W7298024,1393680.2,1340000,53680.25,0.0401
W7297122,W7297122,1375245.1,1275000,100245.125,0.0786
W7273376,W7273376,1187710.4,1100000,87710.375,0.0797
W7273248,W7273248,882650.6,880000,2650.625,0.003
W7215284,W7215284,2358460.0,2171800,186660.0,0.0859
W7203972,W7203972,1382094.0,1210000,172094.0,0.1422
S7391868,S7391868,740953.7,720000,20953.6875,0.0291
S7320944,S7320944,619921.5,595000,24921.5,0.0419
S7313238,S7313238,780202.2,740000,40202.1875,0.0543
W7316458,W7316458,867642.25,860000,7642.25,0.0089
N7379720,N7379720,892701.2,1200000,-307298.8125,0.2561
N7318200,N7318200,1784535.2,1875000,-90464.75,0.0482
N7379094,N7379094,1186884.2,1175000,11884.25,0.0101
E7389922,E7389922,708506.1,720000,-11493.875,0.016
E7390784,E7390784,1178063.5,1137000,41063.5,0.0361
N6729312,N6729312,2719268.5,2600000,119268.5,0.0459
E7384112,E7384112,936877.7,1050000,-113122.3125,0.1077
N7327846,N7327846,847585.3,850000,-2414.6875,0.0028
N7334538,N7334538,385551.38,375000,10551.375,0.0281
N7372088,N7372088,1091481.1,1363300,-271818.875,0.1994
N7375716,N7375716,1279777.8,1350000,-70222.25,0.052
E7370594,E7370594,699648.06,836000,-136351.9375,0.1631
N7380644,N7380644,1164062.8,1300000,-135937.25,0.1046
E7388108,E7388108,1654076.2,1622000,32076.25,0.0198
N7368632,N7368632,1069784.2,1275000,-205215.75,0.161
N7368590,N7368590,1153113.9,1166000,-12886.125,0.0111
N7326784,N7326784,2000466.1,2020000,-19533.875,0.0097
N7319368,N7319368,1129603.8,1074000,55603.75,0.0518
N7307092,N7307092,1336566.2,1300000,36566.25,0.0281
N7229186,N7229186,5822826.5,5210000,612826.5,0.1176
N7203828,N7203828,925406.9,915000,10406.875,0.0114
N7062572,N7062572,1376270.4,1345000,31270.375,0.0232
E7369536,E7369536,1053287.0,1065000,-11713.0,0.011
E7384926,E7384926,623353.4,705000,-81646.625,0.1158
E7383706,E7383706,997298.06,1128888,-131589.9375,0.1166
E7372846,E7372846,2604310.5,2300000,304310.5,0.1323
E7369692,E7369692,1077632.5,1215000,-137367.5,0.1131
E7367036,E7367036,828134.5,853000,-24865.5,0.0292
E7332988,E7332988,875533.7,880000,-4466.3125,0.0051
E7332822,E7332822,1017758.4,977500,40258.375,0.0412
E7312422,E7312422,1040589.8,990000,50589.8125,0.0511
E7311178,E7311178,842730.44,820000,22730.4375,0.0277
S7361556,S7361556,722532.06,670000,52532.0625,0.0784
N7383982,N7383982,943923.8,1146900,-202976.1875,0.177
W7388516,W7388516,893152.8,945000,-51847.1875,0.0549
S7375584,S7375584,878776.44,869000,9776.4375,0.0113
W7385890,W7385890,2817634.0,2800000,17634.0,0.0063
N7318974,N7318974,1198992.0,1150000,48992.0,0.0426
W7290602,W7290602,818346.3,829999,-11652.6875,0.014
C7384510,C7384510,1595062.2,1980000,-384937.75,0.1944
S7302636,S7302636,946411.56,930000,16411.5625,0.0176
E6793412,E6793412,411237.44,380000,31237.4375,0.0822
S7234424,S7234424,536861.75,500000,36861.75,0.0737
W7326328,W7326328,1440688.0,1350000,90688.0,0.0672
W7376362,W7376362,1254636.8,1240000,14636.75,0.0118
N7374674,N7374674,1266267.1,1245000,21267.125,0.0171
W7380200,W7380200,890788.4,915000,-24211.625,0.0265
W6775588,W6775588,1101751.1,1110000,-8248.875,0.0074
W7377934,W7377934,989073.4,1160000,-170926.625,0.1474
W7377286,W7377286,917688.0,900000,17688.0,0.0197
W7374942,W7374942,1479979.8,1490000,-10020.25,0.0067
W7370698,W7370698,1715510.5,1675000,40510.5,0.0242
W7336516,W7336516,1369303.9,1370000,-696.125,0.0005
W7331722,W7331722,1078858.6,990000,88858.625,0.0898
W7308948,W7308948,859261.44,850000,9261.4375,0.0109
W7268180,W7268180,983140.06,1005000,-21859.9375,0.0218
W7260460,W7260460,1169580.1,1092000,77580.125,0.071
E7306924,E7306924,1355317.6,1330000,25317.625,0.019
W7376302,W7376302,1386905.1,1378000,8905.125,0.0065
W7325114,W7325114,1083321.0,1105000,-21679.0,0.0196
S7300004,S7300004,787279.94,750000,37279.9375,0.0497
W7286264,W7286264,930328.5,940000,-9671.5,0.0103
W7380162,W7380162,828228.4,870000,-41771.625,0.048
W7256556,W7256556,986126.56,1035000,-48873.4375,0.0472
X6205264,X6205264,678847.94,652000,26847.9375,0.0412
W7364892,W7364892,1747423.4,1700000,47423.375,0.0279
W7294918,W7294918,1067962.9,950000,117962.875,0.1242
W7268460,W7268460,1267663.8,1250000,17663.75,0.0141
W7231876,W7231876,934200.7,960000,-25799.3125,0.0269
S7306542,S7306542,831804.7,808000,23804.6875,0.0295
N7028994,N7028994,705035.3,695000,10035.3125,0.0144
W7302106,W7302106,1052588.1,1080000,-27411.875,0.0254
E7356540,E7356540,849735.06,870000,-20264.9375,0.0233
E7344424,E7344424,1182885.6,1158000,24885.625,0.0215
E7299602,E7299602,551517.1,530000,21517.125,0.0406
E7251992,E7251992,1070164.1,1005000,65164.125,0.0648
E7059346,E7059346,1136622.8,1035000,101622.75,0.0982
W7386202,W7386202,1241646.9,1230000,11646.875,0.0095
W7371016,W7371016,1589054.8,1570000,19054.75,0.0121
W7330968,W7330968,1250871.8,1225000,25871.75,0.0211
N7354716,N7354716,473808.28,400000,73808.28125,0.1845
N7209004,N7209004,1469853.0,1420000,49853.0,0.0351
S7380066,S7380066,1046921.8,1050000,-3078.1875,0.0029
E7336804,E7336804,1084589.8,1065000,19589.75,0.0184
E7338468,E7338468,838190.6,814000,24190.625,0.0297
E7341166,E7341166,997483.1,985000,12483.125,0.0127
E7062782,E7062782,828930.75,822000,6930.75,0.0084
W7384840,W7384840,1001001.3,1200000,-198998.6875,0.1658
W7372686,W7372686,1122360.0,1150000,-27640.0,0.024
W7372222,W7372222,997359.75,1125000,-127640.25,0.1135
W7309910,W7309910,1331546.8,1270000,61546.75,0.0485
W7028388,W7028388,4629280.0,4600000,29280.0,0.0064
N7286836,N7286836,954902.2,900000,54902.1875,0.061
N6183424,N6183424,931658.56,965000,-33341.4375,0.0346
E7343436,E7343436,894191.3,860000,34191.3125,0.0398
E7334902,E7334902,649413.6,621000,28413.625,0.0458
E7310694,E7310694,641047.56,609000,32047.5625,0.0526
C7316528,C7316528,1377634.9,1350000,27634.875,0.0205
C7225426,C7225426,2020607.6,1950000,70607.625,0.0362
W7364022,W7364022,980415.5,955000,25415.5,0.0266
W7329690,W7329690,3991616.5,3800000,191616.5,0.0504
W7327708,W7327708,1228976.9,1250000,-21023.125,0.0168
N7352384,N7352384,1357600.6,1375786,-18185.375,0.0132
N7300228,N7300228,795912.75,785000,10912.75,0.0139
N7277374,N7277374,1274761.6,1250000,24761.625,0.0198
N7315122,N7315122,695972.5,620000,75972.5,0.1225
E7249376,E7249376,868453.25,820000,48453.25,0.0591
E7354650,E7354650,355367.22,322000,33367.21875,0.1036
N6728620,N6728620,1234119.9,1190000,44119.875,0.0371
N7053104,N7053104,1950533.9,1950000,533.875,0.0003
N7380412,N7380412,2449853.8,2400000,49853.75,0.0208
N7321046,N7321046,2356996.5,2300000,56996.5,0.0248
N7375340,N7375340,1176384.0,1170000,6384.0,0.0055
N7377274,N7377274,2461347.0,500000,1961347.0,3.9227
W7338290,W7338290,1018316.2,950000,68316.1875,0.0719
E7212540,E7212540,783873.56,780000,3873.5625,0.005
N7376656,N7376656,1457300.2,1435000,22300.25,0.0155
W7289502,W7289502,1302805.2,1250000,52805.25,0.0422
N7336530,N7336530,978683.0,972000,6683.0,0.0069
W7371652,W7371652,1717113.2,1675000,42113.25,0.0251
S7347920,S7347920,947481.9,935700,11781.875,0.0126
E7349212,E7349212,1477185.5,1455000,22185.5,0.0152
W7376854,W7376854,1557029.1,1550000,7029.125,0.0045
W7295256,W7295256,880290.56,882000,-1709.4375,0.0019
N7379732,N7379732,1912582.6,1960000,-47417.375,0.0242
N7262736,N7262736,1830298.5,1830000,298.5,0.0002
N7229910,N7229910,686012.7,699999,-13986.3125,0.02
S7319620,S7319620,823752.75,819000,4752.75,0.0058
E7351930,E7351930,882224.3,1201700,-319475.6875,0.2659
S7367284,S7367284,826891.9,835000,-8108.125,0.0097
W7238414,W7238414,2402883.2,2300000,102883.25,0.0447
E7350896,E7350896,1088341.0,1035000,53341.0,0.0515
W7357666,W7357666,1170926.8,1189000,-18073.25,0.0152
W7369382,W7369382,3305069.5,3138000,167069.5,0.0532
E7382070,E7382070,1304532.8,1280000,24532.75,0.0192
W7379762,W7379762,1617778.2,1650000,-32221.75,0.0195
C7239416,C7239416,3294664.8,3080000,214664.75,0.0697
W7366442,W7366442,1102620.4,1120000,-17379.625,0.0155
W7337982,W7337982,1168824.4,1145000,23824.375,0.0208
W7333584,W7333584,887441.94,880000,7441.9375,0.0085
W7237340,W7237340,1481974.4,1375000,106974.375,0.0778
N7383878,N7383878,2463744.5,2475000,-11255.5,0.0045
N7340458,N7340458,749546.56,730000,19546.5625,0.0268
E7369166,E7369166,787156.1,790000,-2843.875,0.0036
E7368782,E7368782,1026234.25,1113976,-87741.75,0.0788
E7346652,E7346652,939003.56,948000,-8996.4375,0.0095
C7283124,C7283124,2157608.0,1910000,247608.0,0.1296
W7381374,W7381374,894971.2,925000,-30028.8125,0.0325
W7370412,W7370412,868170.25,875000,-6829.75,0.0078
W7361246,W7361246,1462215.0,1399000,63215.0,0.0452
W7340592,W7340592,1169021.0,1219000,-49979.0,0.041
W7268730,W7268730,1293440.0,1285000,8440.0,0.0066
E7351058,E7351058,1058518.8,1100000,-41481.25,0.0377
N7305050,N7305050,1329606.2,1325000,4606.25,0.0035
W7389462,W7389462,1052347.8,1035000,17347.75,0.0168
E7370522,E7370522,976438.1,1060000,-83561.875,0.0788
N7337760,N7337760,924364.1,905000,19364.125,0.0214
N7307748,N7307748,839195.5,810000,29195.5,0.036
N7301556,N7301556,1475341.9,1455000,20341.875,0.014
N7257272,N7257272,1412057.5,1400000,12057.5,0.0086
N7011662,N7011662,1265943.4,1275000,-9056.625,0.0071
N6731180,N6731180,3055590.5,2750000,305590.5,0.1111
E7384516,E7384516,1188271.1,1201000,-12728.875,0.0106
E7380262,E7380262,1227516.1,1225000,2516.125,0.0021
E7379526,E7379526,604760.3,668000,-63239.6875,0.0947
E7377974,E7377974,844930.1,1010000,-165069.875,0.1634
E7354358,E7354358,1330120.9,1350000,-19879.125,0.0147
N7370868,N7370868,1364494.0,1501000,-136506.0,0.0909
E7298616,E7298616,1098189.2,1131000,-32810.75,0.029
E7277180,E7277180,950242.2,965000,-14757.8125,0.0153
E7276692,E7276692,946906.06,910000,36906.0625,0.0406
E7237664,E7237664,1330497.1,1350000,-19502.875,0.0144
E7235318,E7235318,1046059.94,1030000,16059.9375,0.0156
E7039044,E7039044,1691407.8,1650000,41407.75,0.0251
E7006906,E7006906,1747086.9,1690000,57086.875,0.0338
W7386594,W7386594,959626.6,980000,-20373.375,0.0208
W7383068,W7383068,888115.3,880000,8115.3125,0.0092
W7381188,W7381188,1450476.8,1400000,50476.75,0.0361
N7369578,N7369578,1235271.8,1200000,35271.75,0.0294
E7370614,E7370614,855299.2,918000,-62700.8125,0.0683
N7371284,N7371284,1443104.8,1443888,-783.25,0.0005
W7282466,W7282466,1855403.0,1840000,15403.0,0.0084
W7378174,W7378174,1375615.0,1275000,100615.0,0.0789
